HHNUM,PERCENT_FEMALE,PR_SEX,AVG_AGE_R,PR_AGE_R,HISPANIC,MODE_RACECAT_R,ALT_PNUM,PROP_WHITE,PROP_BLACK,PROP_OTHER,PROP_NARACE,EDUCCAT,PR_EDUCCAT,NCIMMIGRANT_ANY,NCIMMIGRANT_EVERY,NCHILDREN,NADULTS,DISABLED
100974,0.5,1,37.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,1
100981,0.0,0,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
100984,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
100985,0.5,1,26.125,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
100992,0.5,1,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
101000,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101011,0.5,1,73.75,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101013,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101014,1.0,1,47.5,47.5,1.0,3,1,0.0,0.0,1.0,0.0,2,2,0,0,0,1,1
101018,0.5,1,29.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
101019,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101020,0.75,1,46.25,85,0.25,1,4,0.75,0.0,0.25,0.0,1,1,0,0,1,3,0
101024,1.0,1,14.25,27.5,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,1,1,0
101031,1.0,1,73.75,62.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
101036,0.0,0,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,1
101046,0.5,1,22.875,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,1,0,2,2,0
101050,1.0,1,62.5,62.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
101056,0.0,0,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
101057,0.8,1,13.9,27.5,0.0,1,5,1.0,0.0,0.0,0.0,2,2,0,0,3,2,0
101061,0.0,0,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101062,0.8,1,21.7,47.5,1.0,2,5,0.2,0.6,0.2,0.0,2,3,0,0,2,3,0
101063,0.6666666666666666,1,28.166666666666668,47.5,0.0,3,3,0.3333333333333333,0.0,0.6666666666666666,0.0,1,1,0,0,1,2,0
101078,0.5,1,66.25,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101081,0.5,1,15.25,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
101083,0.5,1,16.875,27.5,1.0,3,4,0.0,0.0,1.0,0.0,3,3,1,0,2,2,0
101088,0.2,1,23.8,47.5,0.0,2,5,0.0,1.0,0.0,0.0,1,1,0,0,3,2,0
101090,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101094,0.5,1,53.5,62.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,1,0,0,4,0
101095,0.5,1,15.75,27.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0
101104,0.5,0,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
101105,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101109,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101112,0.75,1,14.25,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,3,1,0
101113,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101115,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
101125,0.5,0,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101129,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
101130,0.3333333333333333,1,21.166666666666668,47.5,0.0,1,6,1.0,0.0,0.0,0.0,1,3,0,0,4,2,0
101134,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101137,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101141,0.8,1,20.1,47.5,0.0,2,5,0.0,1.0,0.0,0.0,1,1,0,0,4,1,0
101148,0.5,1,46.875,85,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,0,4,1
101151,0.5,1,17.916666666666668,47.5,0.0,2,6,0.0,1.0,0.0,0.0,1,1,0,0,4,2,0
101152,0.42857142857142855,1,26.428571428571427,47.5,1.0,3,7,0.0,0.0,1.0,0.0,2,3,1,0,2,5,0
101154,0.5,1,26.125,27.5,1.0,1,4,1.0,0.0,0.0,0.0,1,1,1,0,1,3,0
101175,0.3333333333333333,1,33.333333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
101176,0.5,0,47.5,47.5,1.0,3,2,0.0,0.0,1.0,0.0,3,3,1,0,0,2,0
101180,0.5,0,15.0,27.5,1.0,3,4,0.0,0.0,1.0,0.0,1,1,1,0,2,2,0
101187,0.5,1,25.75,47.5,1.0,1,6,1.0,0.0,0.0,0.0,3,3,1,0,3,3,0
101193,0.0,0,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
101195,0.5,1,37.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,1
101196,0.5,0,32.0,47.5,0.0,3,4,0.0,0.0,1.0,0.0,1,2,0,0,2,2,0
101203,0.8333333333333334,1,20.166666666666668,27.5,1.0,1,6,1.0,0.0,0.0,0.0,2,3,0,0,3,3,0
101204,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
101210,1.0,1,25.75,47.5,0.0,2,2,0.0,0.5,0.5,0.0,3,3,0,0,1,1,0
101218,0.5,1,22.75,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,2,2,0
101219,0.6,1,12.2,27.5,1.0,3,5,0.0,0.0,1.0,0.0,2,3,1,0,3,2,0
101223,1.0,1,30.5,47.5,0.5,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
101227,0.0,0,47.5,47.5,1.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
101228,0.8,1,20.2,27.5,0.0,1,5,1.0,0.0,0.0,0.0,2,2,0,0,3,2,0
101236,0.5,1,76.5,68,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
101242,0.6666666666666666,1,36.166666666666664,47.5,1.0,1,3,1.0,0.0,0.0,0.0,3,3,1,0,1,2,0
101244,0.6,1,26.4,47.5,0.0,2,10,0.0,1.0,0.0,0.0,2,2,0,0,5,5,0
101253,0.3,1,15.85,47.5,0.0,1,10,1.0,0.0,0.0,0.0,1,1,0,0,8,2,0
101254,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
101261,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101267,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
101268,0.25,1,30.5,47.5,0.25,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
101269,0.75,1,24.5,47.5,0.0,3,4,0.0,0.0,1.0,0.0,1,1,0,0,2,2,0
101271,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,0
101291,0.5,0,34.75,47.5,1.0,1,4,1.0,0.0,0.0,0.0,1,1,1,0,1,3,0
101292,0.0,0,27.5,27.5,1.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
101301,0.75,1,25.375,47.5,1.0,1,4,1.0,0.0,0.0,0.0,1,2,1,0,2,2,0
101306,0.5,1,57.75,68,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,0,4,0
101308,0.3333333333333333,1,40.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,1
101310,0.5,0,27.5,27.5,1.0,3,2,0.0,0.0,1.0,0.0,1,1,0,0,0,2,0
101316,0.5,0,55.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101321,0.5,0,24.75,47.5,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,1,1,0
101322,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
101323,0.5,1,23.285714285714285,27.5,0.9285714285714286,1,14,1.0,0.0,0.0,0.0,1,3,0,0,5,9,1
101326,0.5,1,40.0,40,0.0,3,2,0.0,0.0,1.0,0.0,1,1,1,1,0,2,0
101333,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101339,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
101341,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101343,0.5,1,31.625,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,1,3,0
101346,0.5,1,27.375,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,1,3,0
101347,0.75,0,22.875,47.5,1.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,1
101351,0.5,1,38.0,47.5,0.0,1,4,1.0,0.0,0.0,0.0,3,3,0,0,1,3,1
101354,0.5,1,59.125,85,1.0,1,4,1.0,0.0,0.0,0.0,1,3,0,0,0,4,0
101359,0.5,1,76.5,68,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
101362,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101369,0.0,0,14.25,27.5,0.5,3,2,0.5,0.0,0.5,0.0,1,1,0,0,1,1,0
101371,0.6666666666666666,1,60.0,47.5,0.0,2,3,0.3333333333333333,0.6666666666666666,0.0,0.0,1,2,1,0,0,3,0
101372,0.5,1,38.875,62.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,1,3,0
101373,0.3333333333333333,1,19.166666666666668,27.5,1.0,1,3,1.0,0.0,0.0,0.0,3,3,0,0,2,1,0
101374,0.5,0,37.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
101375,0.4,0,31.7,47.5,0.0,1,5,1.0,0.0,0.0,0.0,2,3,0,0,2,3,1
101379,0.3333333333333333,1,29.5,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
101385,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101386,0.3333333333333333,0,40.833333333333336,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,0,3,0
101389,0.5,1,28.5,27.5,0.0,1,6,0.8333333333333334,0.0,0.16666666666666666,0.0,1,3,0,0,2,4,1
101396,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101399,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101400,0.5,1,73.75,85,0.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,0
101405,0.5,1,30.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
101411,0.0,0,56.25,85,0.0,3,2,0.0,0.0,1.0,0.0,1,1,1,0,0,2,0
101417,0.6666666666666666,1,33.333333333333336,47.5,1.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
101419,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
101426,0.3333333333333333,1,37.166666666666664,47.5,0.0,2,3,0.0,1.0,0.0,0.0,2,2,0,0,1,2,0
101431,1.0,1,24.5,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,1,3,0
101442,1.0,1,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
101449,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101450,0.3333333333333333,1,36.166666666666664,47.5,0.0,2,3,0.0,1.0,0.0,0.0,2,2,0,0,1,2,0
101451,0.25,1,15.25,27.5,0.5,3,4,0.25,0.25,0.5,0.0,1,1,0,0,2,2,0
101456,0.6666666666666666,1,25.0,27.5,0.0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.0,1,1,0,0,1,2,0
101459,0.6666666666666666,1,34.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,3,0,0,1,2,0
101460,1.0,1,15.25,27.5,1.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
101469,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101478,1.0,1,66.25,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,1
101481,0.2,1,33.6,47.5,0.8,1,5,0.8,0.2,0.0,0.0,1,3,1,0,0,5,0
101492,0.5,1,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101494,0.5,1,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101498,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
101499,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,1
101500,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101501,1.0,1,66.25,47.5,1.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
101502,0.25,1,30.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
101503,0.5,1,15.0,27.5,0.75,1,4,1.0,0.0,0.0,0.0,1,3,1,0,2,2,0
101519,0.6666666666666666,1,37.166666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,1,2,0
101521,0.0,0,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101523,0.6666666666666666,1,36.166666666666664,47.5,1.0,3,3,0.0,0.0,1.0,0.0,1,1,1,0,1,2,0
101524,0.0,0,55.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101525,0.25,1,29.5,47.5,1.0,1,4,1.0,0.0,0.0,0.0,1,1,1,0,2,2,0
101530,0.5,0,47.5,47.5,0.0,3,2,0.0,0.0,1.0,0.0,2,2,0,0,0,2,0
101531,0.5,1,85.0,85,1.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
101537,0.5,1,37.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101541,0.5,1,23.5,27.5,1.0,1,4,1.0,0.0,0.0,0.0,3,3,1,0,2,2,0
101542,0.5,1,15.5,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
101543,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101552,0.0,0,47.5,47.5,1.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
101557,0.5,0,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101559,0.5,1,26.375,27.5,1.0,1,4,1.0,0.0,0.0,0.0,1,1,1,0,1,3,0
101560,0.6666666666666666,1,32.333333333333336,47.5,1.0,1,6,1.0,0.0,0.0,0.0,1,3,1,0,1,5,0
101570,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101574,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
101575,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101576,0.8,1,18.0,47.5,1.0,3,5,0.0,0.0,1.0,0.0,1,3,0,0,3,2,0
101580,0.3333333333333333,1,33.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
101581,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101585,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101586,1.0,1,13.75,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
101590,0.25,1,17.375,27.5,0.75,1,4,0.5,0.25,0.25,0.0,1,1,0,0,2,2,0
101591,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,1,1,0,1,0
101598,0.5,1,55.0,47.5,0.0,3,2,0.0,0.0,1.0,0.0,1,1,0,0,0,2,0
101599,0.5,1,37.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101601,1.0,1,66.25,47.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
101602,0.6666666666666666,1,71.83333333333333,62.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
101603,0.5,1,30.25,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
101608,0.5,1,47.5,47.5,1.0,1,2,1.0,0.0,0.0,0.0,1,1,1,1,0,2,0
101609,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
101611,0.3333333333333333,0,40.833333333333336,27.5,0.0,2,3,0.0,0.6666666666666666,0.3333333333333333,0.0,1,1,0,0,0,3,0
101618,0.25,0,30.25,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
101624,0.3333333333333333,1,27.5,27.5,1.0,1,3,1.0,0.0,0.0,0.0,3,3,1,1,0,3,0
101625,0.0,0,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101626,1.0,1,37.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,1
101630,0.6,1,24.1,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
101631,0.75,1,23.125,47.5,1.0,3,4,0.0,0.0,1.0,0.0,2,2,1,0,2,2,0
101636,0.3333333333333333,0,40.833333333333336,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
101637,1.0,1,45.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101638,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,1
101640,0.3333333333333333,1,16.166666666666668,27.5,0.0,2,6,0.0,1.0,0.0,0.0,3,3,0,0,4,2,0
101643,0.0,0,19.0,19,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
101652,0.6666666666666666,1,21.166666666666668,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
101656,0.5,1,28.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
101661,0.6666666666666666,1,33.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
101663,0.5,0,37.5,27.5,1.0,3,2,0.0,0.0,1.0,0.0,2,2,0,0,0,2,1
101664,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101668,1.0,1,18.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,1,1,0
101669,0.3333333333333333,0,26.666666666666668,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
101670,0.6666666666666666,1,29.5,47.5,0.0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.0,1,1,0,0,1,2,0
101678,0.5,1,14.75,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
101680,1.0,1,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
101682,0.5,1,16.75,47.5,0.16666666666666666,2,6,0.16666666666666666,0.8333333333333334,0.0,0.0,1,3,0,0,4,2,0
101690,0.6666666666666666,1,16.833333333333332,27.5,1.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,2,1,0
101693,1.0,1,30.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
101697,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,1
101703,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101705,1.0,1,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101709,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
101712,0.5,1,31.25,47.5,1.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
101713,0.6666666666666666,1,65.0,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
101718,0.6666666666666666,1,11.166666666666666,27.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,2,1,0
101719,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
101729,0.3333333333333333,1,10.833333333333334,27.5,0.3333333333333333,1,3,0.6666666666666666,0.0,0.3333333333333333,0.0,2,2,0,0,2,1,0
101730,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101738,0.5,1,37.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,0,4,0
101739,0.0,0,47.75,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
101744,0.5,1,23.25,19,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
101749,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101750,0.5,1,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101752,0.4,1,24.6,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
101756,0.4,1,33.8,47.5,1.0,1,5,1.0,0.0,0.0,0.0,2,3,0,0,0,5,0
101757,1.0,1,37.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
101758,0.5,0,47.5,47.5,0.5,1,2,1.0,0.0,0.0,0.0,2,2,1,0,0,2,0
101759,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101761,0.4,1,26.9,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,2,0,0,3,2,0
101763,0.0,0,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101771,0.0,0,37.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
101776,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
101777,0.6666666666666666,1,40.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,2,0,0,0,3,0
101784,0.3333333333333333,1,30.916666666666668,47.5,0.0,1,6,1.0,0.0,0.0,0.0,1,1,0,0,4,2,0
101785,0.3333333333333333,0,65.0,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,0,3,1
101790,0.75,1,34.5,27.5,0.0,1,8,1.0,0.0,0.0,0.0,2,2,1,0,1,7,1
101794,0.6,1,31.1,47.5,1.0,1,5,1.0,0.0,0.0,0.0,1,3,1,0,2,3,0
101795,0.3333333333333333,0,10.5,27.5,0.3333333333333333,2,3,0.0,0.6666666666666666,0.3333333333333333,0.0,1,1,0,0,2,1,0
101797,0.25,1,25.5,27.5,1.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
101803,1.0,1,62.5,62.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
101812,0.3333333333333333,1,36.166666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,2,0,0,1,2,0
101815,0.3333333333333333,1,36.166666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,3,3,0,0,1,2,1
101824,0.0,0,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
101825,0.5,0,37.5,27.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
101828,0.3333333333333333,1,19.666666666666668,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,1,0,1,2,0
101829,0.5,1,32.75,47.5,0.5,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,1
101831,0.8,1,15.3,27.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
101833,0.3333333333333333,1,34.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
101840,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,0
101844,0.5,1,85.0,85,1.0,3,2,0.0,0.0,1.0,0.0,1,1,0,0,0,2,0
101845,0.5,1,27.0,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
101856,0.6666666666666666,1,25.333333333333332,27.5,1.0,1,3,1.0,0.0,0.0,0.0,3,3,1,0,1,2,0
101857,0.5714285714285714,1,27.928571428571427,27.5,1.0,1,7,1.0,0.0,0.0,0.0,3,3,1,0,3,4,0
101859,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101862,0.2,1,12.4,27.5,0.0,1,5,0.8,0.0,0.2,0.0,2,2,0,0,3,2,0
101870,0.3333333333333333,1,36.166666666666664,47.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,1,2,0
101874,0.6666666666666666,1,37.666666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
101880,0.16666666666666666,1,38.416666666666664,47.5,1.0,1,6,1.0,0.0,0.0,0.0,1,3,1,1,0,6,0
101881,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,1
101888,0.0,0,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101889,0.6666666666666666,1,34.166666666666664,47.5,0.6666666666666666,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
101890,0.5,1,27.875,47.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,2,2,0
101895,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
101896,0.25,1,17.125,27.5,1.0,1,4,1.0,0.0,0.0,0.0,2,2,1,0,2,2,0
101906,0.6666666666666666,1,57.5,62.5,1.0,3,3,0.0,0.0,1.0,0.0,1,3,0,0,0,3,0
101908,0.5,1,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
