,hhnum,adltfscat,binadltfscat,fincondition,region,rural,rrindicator,targetgroup,inchhavg_r,snapnowhh,povthresh_hh,elig_units1,percent_poverty,percent_female,pr_sex,avg_age_r,pr_age_r,hispanic,mode_racecat_r,alt_pnum,prop_white,prop_black,prop_other,prop_narace,educcat,pr_educcat,ncimmigrant_any,ncimmigrant_every,nchildren,nadults,disabled
2109,108873,1,0,2,3,0,30,3,6326.668,0,1940.25,0,326.0748872567968,0.25,1,26.0,47.5,1.0,1,4,1.0,0.0,0.0,0.0,1,1,1,0,2,2,0
2110,108891,2,0,3,3,1,31,4,700.0,1,1541.5,1,45.4103146286085,0.6666666666666666,1,10.833333333333334,27.5,0.0,1,3,1.0,0.0,0.0,0.0,3,3,0,0,2,1,0
2111,108895,3,1,4,3,0,30,4,2858.338,1,2283.33333333333,1,125.18268613138706,0.4,1,19.1,27.5,0.0,2,5,0.0,1.0,0.0,0.0,1,1,0,0,3,2,0
2112,108896,4,1,5,3,1,31,4,1954.17,1,1496.58333333333,1,130.57542179408682,0.3333333333333333,0,38.0,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
2113,108897,1,0,2,3,0,30,3,7919.99999999999,0,1940.25,0,408.1948202551213,0.75,0,24.75,47.5,0.0,3,4,0.0,0.0,1.0,0.0,1,1,1,0,2,2,0
2114,108899,2,0,3,4,1,41,2,2400.0,0,1540.0,0,155.84415584415586,0.5,1,20.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
2115,108900,4,1,5,3,0,30,1,0.0,0,995.416666666667,1,0.0,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2116,108903,1,0,2,4,0,40,3,8800.00000000001,0,1281.16666666667,0,686.8739430206832,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
2117,108906,4,1,4,3,1,31,4,860.0,1,995.416666666667,1,86.39598158225196,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,1
2118,108910,1,0,2,3,1,31,3,2738.0,0,1318.75,0,207.62085308056874,1.0,1,32.0,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
2119,108913,3,1,5,3,0,30,1,322.0,0,1541.5,1,20.888744729159907,0.6666666666666666,1,22.166666666666668,47.5,1.0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.0,1,1,1,0,2,1,0
2120,108914,1,0,1,3,0,30,3,9721.0,0,1281.16666666667,0,758.7615454663699,0.5,0,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
2121,108921,3,1,4,3,1,31,4,3707.0,1,1156.5,0,320.5361003026373,0.5,1,57.75,68.0,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
2122,108925,1,0,2,3,1,31,3,7094.51,0,1281.16666666667,0,553.7538701704162,1.0,1,37.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
2123,108926,2,0,2,1,0,10,3,9499.99999999999,0,1973.41666666667,0,481.3985895865872,0.5,0,46.375,27.5,0.0,3,4,0.0,0.0,1.0,0.0,1,1,1,0,0,4,0
2124,108927,1,0,4,3,0,30,4,1396.0,1,3148.08333333333,1,44.344442385578574,0.2857142857142857,1,7.142857142857143,27.5,0.1428571428571428,2,7,0.1428571428571428,0.8571428571428571,0.0,0.0,3,3,0,0,6,1,0
2125,108929,3,1,3,3,1,31,4,3943.324,1,1940.25,0,203.23793325602372,0.6666666666666666,1,11.5,27.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,2,1,0
2126,108939,1,0,1,2,1,21,3,5598.0,0,1156.5,0,484.0466926070039,0.5,1,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
2127,108942,1,0,2,3,0,30,3,6800.0,0,1940.25,0,350.47030021904396,0.75,1,31.25,47.5,0.75,3,4,0.25,0.0,0.75,0.0,1,1,0,0,2,2,0
2128,108945,1,0,3,2,0,20,4,2080.0,1,2005.75,1,103.7018571606631,0.5,1,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
2129,108950,1,0,3,2,1,21,2,1656.67,0,1281.16666666667,1,129.3094835436448,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
2130,108962,3,1,4,1,0,10,4,2000.6,1,2556.5,1,78.25542734206923,0.6666666666666666,0,13.083333333333334,27.5,0.0,1,6,1.0,0.0,0.0,0.0,3,3,0,0,4,2,0
2131,108967,1,0,3,3,1,31,3,4116.0,0,1940.25,0,212.13761113258602,0.5,1,31.25,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
2132,108971,2,0,3,3,1,31,2,1382.7536321331,0,917.583333333333,1,150.69515562253386,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2133,108976,1,0,1,2,1,21,3,9484.99488527023,0,1496.58333333333,0,633.7765945945932,0.3333333333333333,1,71.83333333333333,62.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
2134,108979,3,1,3,3,0,30,4,2937.0,1,1281.16666666667,0,229.24417848315278,0.5,1,47.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,0,2,1
2135,108980,1,0,4,3,1,31,3,4933.85722917217,0,1496.58333333333,1,329.6747410772658,0.3333333333333333,1,31.33333333333333,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,2,0,0,0,3,0
2136,108988,1,0,2,2,0,20,3,2618.0,0,917.583333333333,0,285.31468531468545,1.0,1,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
2137,108998,1,0,3,2,0,20,3,3213.0,0,1156.5,0,277.82101167315176,0.5,1,76.5,68.0,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
2138,109013,4,1,4,2,0,20,4,1076.0,1,995.416666666667,1,108.09543742151524,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,1
2139,109022,1,0,2,2,0,20,3,4560.0,0,1496.58333333333,0,304.6940252798047,1.0,1,33.25,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
2140,109027,4,1,4,2,0,20,2,3920.0,0,2283.33333333333,1,171.67883211678858,0.4,1,25.5,47.5,1.0,1,5,1.0,0.0,0.0,0.0,3,3,1,0,3,2,0
2141,109029,1,0,1,3,0,30,3,3873.26931848,0,995.416666666667,1,389.1103543052322,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,2,2,0,0,0,1,0
2142,109030,1,0,4,1,0,10,4,703.375908516874,1,995.416666666667,1,70.66145585770185,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,1
2143,109037,2,0,2,3,1,31,4,1788.4,1,1541.5,1,116.01686668829063,1.0,1,11.166666666666666,27.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,2,1,0
2144,109038,2,0,4,4,0,40,3,9900.0,0,2005.75,0,493.5809547550791,0.75,1,31.875,47.5,0.0,3,4,0.25,0.0,0.75,0.0,1,1,0,0,1,3,0
2145,109041,1,0,2,1,0,10,3,2985.99854213298,0,917.583333333333,1,325.41987562978636,1.0,1,68.0,68.0,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2146,109043,3,1,5,2,0,20,3,1863.33,0,995.416666666667,0,187.19095856006692,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2147,109046,1,0,1,1,0,10,2,2000.0,0,1496.58333333333,0,133.63773038587922,0.3333333333333333,0,38.0,19.0,0.0,3,3,0.0,0.0,1.0,0.0,1,1,1,0,0,3,0
2148,109050,1,0,2,4,0,40,3,4561.01162444425,0,1540.0,1,296.16958600287336,0.3333333333333333,1,19.33333333333333,27.5,1.0,1,3,1.0,0.0,0.0,0.0,2,2,1,0,1,2,0
2149,109055,1,0,1,2,0,20,1,1183.33,0,1281.16666666667,1,92.3634707948482,0.0,0,19.0,19.0,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
2150,109061,2,0,5,4,0,40,1,840.0,0,1540.0,1,54.54545454545454,0.6666666666666666,1,47.16666666666666,62.5,1.0,1,3,1.0,0.0,0.0,0.0,3,3,0,0,1,2,0
2151,109063,1,0,3,3,1,31,3,4200.0,0,1940.25,0,216.46695013529182,0.5,1,29.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
2152,109064,1,0,1,1,1,11,3,8400.0,0,2283.33333333333,0,367.8832116788327,0.4,1,23.8,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
2153,109067,2,0,4,4,0,40,2,4200.0,0,2556.5,1,164.2871112849599,0.3333333333333333,0,21.33333333333333,47.5,1.0,1,6,0.8333333333333334,0.0,0.1666666666666666,0.0,3,3,1,0,4,2,0
2154,109070,1,0,2,3,0,30,3,6413.33,0,2283.33333333333,0,280.8757664233581,0.6,0,12.6,27.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
2155,109072,1,0,2,4,0,40,3,22000.0,0,1281.16666666667,0,1717.1848575517065,0.5,0,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
2156,109075,3,1,3,3,0,30,1,1888.0,0,2637.25,1,71.58972414446868,0.5,1,25.58333333333333,47.5,1.0,1,6,1.0,0.0,0.0,0.0,2,3,1,0,3,3,0
2157,109080,2,0,4,3,0,30,4,1600.0,1,2966.16666666667,1,53.94167556329712,0.4285714285714285,1,20.642857142857142,47.5,0.7142857142857143,1,7,1.0,0.0,0.0,0.0,2,2,0,0,4,3,0
2158,109086,1,0,1,1,0,10,3,4200.0,0,1156.5,0,363.16472114137486,1.0,1,45.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
2159,109090,2,0,3,3,0,30,4,1800.0,1,1940.25,1,92.77155005798222,0.75,0,15.25,27.5,1.0,3,4,0.0,0.0,1.0,0.0,1,1,1,0,2,2,0
2160,109093,1,0,3,4,0,40,2,2166.67,0,1496.58333333333,1,144.77443064758648,0.3333333333333333,1,52.66666666666666,62.5,0.0,3,3,0.0,0.0,1.0,0.0,1,2,0,0,0,3,0
2161,109101,1,0,3,4,0,40,4,1260.0,1,1541.5,1,81.73856633149529,0.6666666666666666,1,15.5,27.5,0.6666666666666666,1,3,0.6666666666666666,0.0,0.3333333333333333,0.0,1,1,0,0,2,1,0
2162,109103,1,0,2,1,1,11,3,3861.11005737891,0,1156.5,1,333.86165649623086,0.5,1,76.5,68.0,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
2163,109106,1,0,2,1,0,10,3,2200.0,0,917.583333333333,0,239.76023976023987,1.0,1,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2164,109114,1,0,2,2,0,20,3,4749.04696544133,0,2414.5,1,196.68862975528393,0.4,0,30.0,27.5,0.0,3,5,0.0,0.0,1.0,0.0,1,1,0,0,1,4,0
2165,109118,1,0,2,4,0,40,3,4200.0,0,1940.25,0,216.46695013529182,0.75,0,20.5,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,3,0,0,2,2,0
2166,109121,2,0,3,3,1,31,4,1820.0,1,1281.16666666667,1,142.05802003382297,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
2167,109122,1,0,3,4,1,41,2,2000.0,0,1281.16666666667,1,156.1077143228824,0.0,0,45.0,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
2168,109123,1,0,4,3,0,30,2,1300.0,0,995.416666666667,0,130.59857681038088,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
2169,109128,2,0,4,4,1,41,3,2973.6,0,1496.58333333333,0,198.69257753772524,0.5,1,57.75,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
2170,109129,1,0,3,3,1,31,3,2800.0,0,995.416666666667,0,281.2892423608203,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
2171,109131,3,1,4,1,0,10,4,2656.0,1,1973.41666666667,1,134.5889109412607,0.25,1,46.875,47.5,1.0,3,4,0.0,0.0,1.0,0.0,1,1,1,0,0,4,1
2172,109133,1,0,3,3,0,30,1,800.0,0,995.416666666667,1,80.36835496023438,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2173,109134,2,0,3,3,0,30,2,1440.83,0,995.416666666667,1,144.74642109669313,1.0,1,62.5,62.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
2174,109135,1,0,3,3,0,30,2,1680.0,0,995.416666666667,1,168.7735454164922,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2175,109141,2,0,3,4,0,40,4,4480.0,1,1496.58333333333,0,299.3485160643695,0.6666666666666666,1,34.166666666666664,47.5,1.0,1,3,1.0,0.0,0.0,0.0,1,1,1,0,0,3,0
2176,109146,1,0,1,3,0,30,2,1300.0,0,995.416666666667,1,130.59857681038088,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,1
2177,109151,1,0,3,3,0,30,2,1052.0,0,995.416666666667,1,105.68438677270822,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2178,109153,1,0,3,1,0,10,3,3504.338,0,1541.5,1,227.33298734998377,1.0,1,21.166666666666668,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
2179,109155,1,0,4,3,0,30,4,12622.12131763,1,2637.25,0,478.6092072283629,0.5,1,29.25,47.5,1.0,1,6,1.0,0.0,0.0,0.0,1,2,0,0,3,3,0
2180,109156,1,0,2,4,0,40,3,2816.67,0,995.416666666667,0,282.96391795730426,1.0,1,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
2181,109157,1,0,3,3,1,31,3,2940.0,0,995.416666666667,0,295.35370447886135,0.0,0,62.5,62.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
2182,109168,1,0,2,1,0,10,3,5495.0,0,1281.16666666667,0,428.90594510211935,0.5,1,27.5,27.5,0.0,3,2,0.0,0.0,1.0,0.0,1,1,1,1,0,2,0
2183,109172,1,0,2,4,0,40,3,18000.0,0,1940.25,0,927.7155005798221,0.75,0,30.25,47.5,0.0,3,4,0.0,0.0,1.0,0.0,1,1,1,0,2,2,0
2184,109175,4,1,5,4,0,40,4,737.0,1,2283.33333333333,1,32.277372262773774,0.6,1,22.9,27.5,0.0,1,5,1.0,0.0,0.0,0.0,2,3,0,0,3,2,1
2185,109177,2,0,3,2,0,20,4,2100.0,1,1540.0,0,136.36363636363635,0.0,0,13.75,27.5,0.5,1,2,0.5,0.0,0.5,0.0,1,1,0,0,1,1,0
2186,109181,1,0,3,4,0,40,3,4240.0,0,1940.25,0,218.52854013658032,0.75,1,23.5,27.5,0.25,3,4,0.25,0.0,0.75,0.0,1,1,0,0,2,2,0
2187,109182,3,1,4,2,0,20,2,1420.0,0,995.416666666667,1,142.65383005441603,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,2,2,0,0,0,1,0
2188,109188,3,1,2,3,0,30,4,1200.0,1,1541.5,1,77.84625364904313,0.6666666666666666,1,15.5,27.5,0.0,2,3,0.0,1.0,0.0,0.0,3,3,0,0,2,1,0
2189,109190,3,1,3,1,0,10,3,9733.33,0,2691.5,0,361.63217536689575,0.3333333333333333,0,26.0,47.5,0.0,1,6,1.0,0.0,0.0,0.0,1,1,0,0,2,4,0
2190,109191,3,1,4,3,0,30,4,718.0,1,917.583333333333,1,78.2490237035692,1.0,1,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
2191,109193,4,1,5,3,0,30,1,1214.80247434636,0,1281.16666666667,1,94.82001881199612,0.0,0,62.5,62.5,1.0,3,1,0.0,0.0,1.0,0.0,3,3,1,1,0,1,0
2192,109194,3,1,5,2,0,20,1,366.0,0,1281.16666666667,1,28.56771172108748,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,3,0,0,0,2,1
2193,109196,2,0,3,2,1,21,3,3439.0,0,1540.0,1,223.3116883116883,0.5,1,15.75,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
2194,109208,4,1,4,4,1,41,4,3190.0,1,2340.58333333333,1,136.29081069533967,0.6,1,21.5,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,2,3,0
2195,109210,1,0,3,2,0,20,4,1800.0,1,1281.16666666667,1,140.49694289059417,0.5,0,37.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,2,3,0,0,0,2,0
2196,109216,1,0,2,3,1,31,3,4531.33,0,1281.16666666667,0,353.68778457135335,0.5,0,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
2197,109218,1,0,1,1,0,10,3,5300.0,0,917.583333333333,0,577.6042139678506,1.0,1,68.0,68.0,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2198,109219,1,0,1,3,1,31,3,3360.0,0,1281.16666666667,0,262.2609600624424,0.5,0,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
2199,109220,4,1,3,3,0,30,4,1740.0,1,1540.0,1,112.98701298701299,1.0,1,17.666666666666668,27.5,1.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
2200,109221,1,0,3,4,0,40,3,15943.662,0,1281.16666666667,0,1244.464316378298,0.0,0,32.75,18.0,0.0,3,2,0.5,0.0,0.5,0.0,1,2,0,0,0,2,0
2201,109227,1,0,1,4,0,40,3,16070.0,0,1973.41666666667,0,814.3237194375224,0.5,0,37.5,47.5,1.0,3,4,0.0,0.0,1.0,0.0,1,1,0,0,0,4,0
2202,109229,4,1,4,4,0,40,3,2520.0,0,1281.16666666667,0,196.6957200468318,0.5,0,37.5,47.5,0.5,1,2,0.5,0.0,0.5,0.0,2,2,0,0,0,2,0
2203,109231,1,0,3,3,1,31,3,8883.33,0,1496.58333333333,0,593.5740297343963,0.3333333333333333,1,38.0,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
2204,109235,1,0,3,1,0,10,4,1868.3,1,1156.5,1,161.54777345438825,0.5,1,76.5,85.0,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
2205,109242,1,0,3,4,0,40,3,4975.0,0,1281.16666666667,0,388.31793937816997,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,1
2206,109243,2,0,4,3,0,30,4,0.0,1,2248.41666666667,1,0.0,0.4,1,12.2,27.5,0.0,2,5,0.0,1.0,0.0,0.0,2,2,0,0,4,1,0
2207,109244,2,0,2,4,0,40,3,8991.0,0,2414.5,0,372.3752329674881,0.4,1,36.4,27.5,0.0,2,5,0.0,1.0,0.0,0.0,1,2,0,0,1,4,0
2208,109253,4,1,4,3,1,31,4,1692.0,1,2556.5,1,66.18423626051242,1.0,1,14.5,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
2209,109254,1,0,2,3,0,30,4,1353.0,1,1541.5,1,87.77165098929613,0.3333333333333333,1,16.833333333333332,27.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,2,1,0
2210,109255,1,0,1,2,1,21,3,15000.0,0,1281.16666666667,0,1170.8078574216179,0.5,0,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
2211,109258,3,1,4,4,0,40,4,3920.0,1,3847.08333333333,1,101.89537528430638,0.5384615384615384,1,15.076923076923077,47.5,0.9230769230769232,3,13,0.0769230769230769,0.0769230769230769,0.8461538461538461,0.0,3,3,1,0,7,6,0
2212,109261,4,1,3,3,0,30,1,1100.0,0,1281.16666666667,1,85.85924287758532,0.5,0,37.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
2213,109269,4,1,3,2,0,20,3,4900.0,0,1281.16666666667,0,382.4639000910619,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,1
2214,109272,1,0,2,4,0,40,3,5790.0,0,2748.16666666667,0,210.68591182000094,0.5,1,36.75,62.5,0.0,2,6,0.0,1.0,0.0,0.0,2,2,0,0,1,5,0
2215,109283,1,0,3,3,0,30,3,6477.0,0,1281.16666666667,0,505.55483283465463,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2216,109285,1,0,3,3,0,30,3,4760.0,0,1318.75,0,360.9478672985782,0.5,1,17.0,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
2217,109290,2,0,2,2,0,20,4,980.0,1,1947.0,1,50.333846944016436,1.0,1,10.25,27.5,0.0,2,4,0.0,1.0,0.0,0.0,3,3,0,0,3,1,0
2218,109294,1,0,3,2,0,20,3,15935.0,0,1540.0,0,1034.7402597402597,0.3333333333333333,1,41.16666666666666,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
2219,109295,1,0,1,3,1,31,3,2000.0,0,995.416666666667,0,200.92088740058597,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
2220,109296,2,0,3,4,0,40,4,1058.0,1,995.416666666667,1,106.28714943490998,0.0,0,47.5,47.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,1
2221,109302,1,0,2,2,0,20,3,2645.0,0,995.416666666667,0,265.71787358727494,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2222,109307,3,1,3,2,0,20,3,4122.81234553332,0,1541.5,1,267.45457966482775,0.3333333333333333,1,25.83333333333333,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,2,1,0
2223,109311,1,0,2,3,0,30,2,2625.0,0,2283.33333333333,1,114.96350364963521,0.4,1,12.2,27.5,0.8,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
2224,109320,4,1,4,2,0,20,3,1819.992,0,995.416666666667,1,182.8372038509836,0.0,0,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
2225,109324,1,0,1,2,1,21,3,4354.53548869128,0,1156.5,0,376.52706344066405,0.5,0,85.0,85.0,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
2226,109328,3,1,3,3,1,31,2,2289.5,0,1156.5,0,197.96800691742328,1.0,1,57.75,68.0,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
2227,109329,4,1,4,2,1,21,4,698.0,1,995.416666666667,1,70.1213897028045,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,1
2228,109333,2,0,4,3,0,30,4,0.0,1,1540.0,1,0.0,0.6666666666666666,1,19.0,27.5,1.0,1,3,1.0,0.0,0.0,0.0,1,1,1,0,1,2,0
2229,109341,1,0,1,1,0,10,1,1334.592,0,1496.58333333333,1,89.17592293557568,0.3333333333333333,0,34.166666666666664,47.5,1.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,0,3,0
2230,109345,1,0,1,4,0,40,3,7008.0,0,995.416666666667,0,704.0267894516533,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2231,109346,3,1,3,1,0,10,2,3450.51501596002,0,3169.25,1,108.87481315642565,0.4285714285714285,1,28.642857142857142,47.5,1.0,3,7,0.1428571428571428,0.0,0.8571428571428571,0.0,1,1,1,0,1,6,0
2232,109350,1,0,1,2,1,21,3,7866.74,0,1281.16666666667,0,614.0294002861958,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
2233,109354,2,0,3,4,0,40,3,6720.0,0,2414.5,0,278.3184924414993,0.75,1,31.625,47.5,0.0,3,4,0.0,0.0,1.0,0.0,2,2,0,0,1,3,0
2234,109356,1,0,2,2,0,20,3,6750.0,0,2005.75,0,336.53246915119036,0.75,1,31.625,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,1,3,0
2235,109357,1,0,3,2,0,20,3,5188.33,0,1541.5,0,336.5767109957833,0.6666666666666666,1,15.833333333333334,27.5,0.0,2,3,0.3333333333333333,0.6666666666666666,0.0,0.0,1,1,0,0,2,1,0
2236,109363,3,1,4,3,0,30,4,1245.0,1,1940.25,1,64.16698879010437,0.75,1,45.75,85.0,0.0,2,4,0.0,1.0,0.0,0.0,3,3,0,0,2,2,0
2237,109366,1,0,2,1,0,10,3,6000.0,0,2005.75,0,299.13997257883585,0.5,1,33.0,47.5,1.0,3,4,0.0,0.0,1.0,0.0,1,1,0,0,1,3,0
2238,109368,1,0,3,1,0,10,4,7321.8086258,1,2283.33333333333,1,320.663151494891,0.6,0,21.9,47.5,1.0,2,5,0.0,0.8,0.2,0.0,1,1,0,0,3,2,0
2239,109383,1,0,2,3,0,30,3,2100.0,0,995.416666666667,0,210.96693177061528,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
2240,109385,4,1,4,2,1,21,3,2584.41641292788,0,1318.75,0,195.97470429784875,1.0,1,22.0,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
2241,109386,1,0,2,1,1,11,4,1596.0,1,2283.33333333333,1,69.89781021897821,0.25,1,9.0,27.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,3,1,0
2242,109393,1,0,1,3,1,31,2,1597.2,0,917.583333333333,1,174.06593406593413,0.0,0,68.0,68.0,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2243,109395,1,0,3,2,1,21,3,4270.0,0,1540.0,0,277.2727272727273,0.5,0,15.25,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
2244,109397,1,0,2,3,1,31,3,9100.0,0,1940.25,0,469.01172529313226,0.5,1,29.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
2245,109403,1,0,2,3,1,31,3,4795.0,0,1540.0,0,311.3636363636364,0.6666666666666666,1,26.0,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
2246,109413,1,0,1,3,0,30,3,12124.44833208,0,995.416666666667,0,1218.0274590620338,1.0,1,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
2247,109423,1,0,1,1,0,10,3,8233.33,0,1940.25,0,424.34377013271484,0.5,1,30.5,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
2248,109424,2,0,2,4,0,40,4,1132.0,1,1541.5,1,73.43496594226403,0.3333333333333333,1,13.0,27.5,1.0,1,3,1.0,0.0,0.0,0.0,3,3,0,0,2,1,0
